date,symbol,open_price,high_price,low_price,close_price,volume,daily_change,daily_change_pct,sector,market_cap,pe_ratio,dividend_yield,ma_7,ma_30,signal
2024-04-08,MSFT,396.94,399.62,390.81,394.96,12335843,-1.97,-0.5,Technology,Large Cap,43.05,0.84,400.43,405.49,Sell
2024-04-08,TSLA,260.2,264.78,256.02,258.39,75324459,-1.81,-0.69,Technology,Mega Cap,18.99,0.72,252.68,247.64,Buy
2024-04-09,AAPL,165.09,169.05,164.17,166.26,58550587,1.18,0.71,Technology,Large Cap,15.27,0.17,167.96,178.87,Sell
2024-04-09,AMZN,163.23,163.9,160.69,163.32,63674102,0.09,0.06,Technology,Large Cap,36.66,0.5,164.5,161.18,Buy
2024-04-09,GOOGL,134.64,136.13,132.17,133.54,14249000,-1.1,-0.81,Technology,Mega Cap,41.98,1.4,130.57,137.7,Sell
2024-04-09,MSFT,395.05,400.07,391.1,394.61,31860034,-0.44,-0.11,Technology,Large Cap,27.23,1.27,399.02,406.21,Sell
2024-04-09,TSLA,262.22,262.45,258.9,261.15,20487563,-1.07,-0.41,Technology,Mega Cap,34.26,1.2,253.99,247.83,Buy
2024-04-10,AAPL,167.34,169.61,165.44,167.8,30291702,0.46,0.27,Technology,Mega Cap,24.85,0.49,167.07,178.51,Sell
2024-04-10,AMZN,160.57,162.8,159.16,161.37,94486611,0.8,0.5,Technology,Mega Cap,49.36,0.28,164.26,161.58,Buy
2024-04-10,GOOGL,129.26,131.88,127.7,129.42,59666712,0.16,0.12,Technology,Large Cap,43.44,0.69,130.58,137.49,Sell
2024-04-10,MSFT,391.5,399.0,389.95,393.7,14289392,2.2,0.56,Technology,Large Cap,33.84,1.37,395.78,406.95,Sell
2024-04-10,TSLA,263.47,263.8,261.8,262.58,88866633,-0.89,-0.34,Technology,Large Cap,20.51,1.07,256.03,248.11,Buy
2024-04-11,AAPL,165.4,169.78,165.29,166.81,54232765,1.41,0.85,Technology,Large Cap,48.19,1.11,166.02,177.86,Sell
2024-04-11,AMZN,160.91,163.27,157.79,161.93,28009894,1.02,0.63,Technology,Mega Cap,32.57,0.69,164.04,162.02,Buy
2024-04-11,GOOGL,129.91,131.9,127.7,130.94,43565086,1.02,0.79,Technology,Large Cap,17.92,0.39,130.51,137.16,Sell
2024-04-11,MSFT,396.81,404.56,391.81,394.25,51909532,-2.55,-0.64,Technology,Large Cap,42.66,1.99,394.42,407.71,Sell
2024-04-11,TSLA,256.4,257.7,250.9,254.01,61956008,-2.39,-0.93,Technology,Large Cap,40.04,0.16,256.85,248.22,Buy
2024-04-12,AAPL,166.27,169.42,165.61,166.33,14688202,0.06,0.04,Technology,Large Cap,45.81,1.08,165.76,177.04,Sell
2024-04-12,AMZN,158.47,158.63,156.84,157.34,47876891,-1.13,-0.71,Technology,Mega Cap,16.73,1.28,162.94,162.19,Buy
2024-04-12,GOOGL,134.22,135.13,132.53,133.29,24620656,-0.93,-0.69,Technology,Mega Cap,48.86,0.58,131.12,136.8,Sell
2024-04-12,MSFT,395.06,396.13,393.38,393.71,35262590,-1.34,-0.34,Technology,Mega Cap,23.67,1.41,394.3,408.29,Sell
2024-04-12,TSLA,259.83,263.06,256.36,262.12,16272293,2.29,0.88,Technology,Mega Cap,39.23,0.3,259.07,248.86,Buy
2024-04-13,AAPL,168.0,169.58,166.28,166.41,56214041,-1.58,-0.94,Technology,Mega Cap,36.26,1.62,166.09,176.31,Sell
2024-04-13,AMZN,154.84,156.43,152.38,155.47,64415612,0.63,0.41,Technology,Mega Cap,33.28,0.43,161.58,162.28,Sell
2024-04-13,GOOGL,132.71,133.27,131.3,132.15,94147609,-0.56,-0.42,Technology,Large Cap,24.66,1.3,131.35,136.32,Sell
2024-04-13,MSFT,407.58,415.7,401.39,406.91,54858317,-0.67,-0.16,Technology,Mega Cap,27.15,0.52,396.21,409.06,Sell
2024-04-13,TSLA,257.91,260.4,253.94,259.91,76292864,2.0,0.78,Technology,Large Cap,46.11,0.49,259.59,249.52,Buy
2024-04-14,AAPL,162.1,164.91,160.9,162.46,31799782,0.36,0.22,Technology,Mega Cap,31.31,1.3,165.78,175.3,Sell
2024-04-14,AMZN,155.53,156.6,152.9,156.18,60959904,0.65,0.42,Technology,Mega Cap,43.23,0.21,159.99,162.37,Sell
2024-04-14,GOOGL,130.83,132.51,128.59,129.82,26825796,-1.02,-0.78,Technology,Large Cap,20.96,0.49,131.25,135.78,Sell
2024-04-14,MSFT,400.41,403.03,393.51,401.51,14730472,1.1,0.27,Technology,Large Cap,29.07,1.15,397.09,409.25,Sell
2024-04-14,TSLA,261.11,263.89,258.78,261.52,56842922,0.41,0.16,Technology,Mega Cap,45.77,1.73,259.95,250.23,Buy
2024-04-15,AAPL,157.59,161.05,156.08,158.23,35412652,0.64,0.41,Technology,Large Cap,26.45,1.76,164.9,174.12,Sell
2024-04-15,AMZN,155.21,159.06,154.43,156.67,55436155,1.47,0.95,Technology,Large Cap,34.2,1.92,158.9,162.6,Sell
2024-04-15,GOOGL,125.66,127.74,124.4,125.3,78689809,-0.36,-0.29,Technology,Large Cap,26.57,0.02,130.64,135.18,Sell
2024-04-15,MSFT,391.95,396.52,389.59,394.5,77192415,2.55,0.65,Technology,Large Cap,23.1,1.59,397.03,408.68,Sell
2024-04-15,TSLA,253.75,258.7,250.32,251.78,59403581,-1.97,-0.78,Technology,Mega Cap,30.13,0.57,259.01,250.65,Buy
2024-04-16,AAPL,161.55,162.91,159.29,160.08,20565859,-1.47,-0.91,Technology,Large Cap,41.06,0.67,164.02,172.98,Sell
2024-04-16,AMZN,157.41,160.23,154.38,155.89,42603956,-1.52,-0.97,Technology,Large Cap,31.27,1.44,157.84,162.8,Sell
2024-04-16,GOOGL,123.9,124.1,121.37,123.55,97359242,-0.36,-0.29,Technology,Mega Cap,16.94,1.12,129.21,134.38,Sell
2024-04-16,MSFT,393.25,397.47,393.15,396.81,63362461,3.56,0.91,Technology,Mega Cap,18.13,0.91,397.34,408.63,Sell
2024-04-16,TSLA,250.46,250.79,246.96,249.01,91705573,-1.44,-0.58,Technology,Large Cap,31.87,0.81,257.28,250.62,Buy
2024-04-17,AAPL,163.05,164.94,162.67,162.91,71149241,-0.14,-0.08,Technology,Mega Cap,38.69,0.43,163.32,172.17,Sell
2024-04-17,AMZN,153.45,156.33,151.97,154.6,83381735,1.15,0.75,Technology,Large Cap,48.67,0.63,156.87,162.99,Sell
2024-04-17,GOOGL,123.58,125.24,122.63,123.67,64679960,0.09,0.08,Technology,Mega Cap,47.2,1.96,128.39,133.73,Sell
2024-04-17,MSFT,383.99,390.65,382.01,387.15,95164319,3.16,0.82,Technology,Large Cap,23.08,1.45,396.41,408.27,Sell
2024-04-17,TSLA,247.61,250.94,242.65,247.05,77413925,-0.56,-0.22,Technology,Large Cap,27.02,0.21,255.06,250.62,Buy
2024-04-18,AAPL,166.3,167.42,164.3,166.11,72458623,-0.2,-0.12,Technology,Mega Cap,49.32,0.24,163.22,171.49,Sell
2024-04-18,AMZN,154.72,157.99,151.79,155.5,93387680,0.78,0.5,Technology,Large Cap,49.75,1.95,155.95,163.19,Sell
2024-04-18,GOOGL,127.41,129.78,127.24,127.82,78577916,0.41,0.32,Technology,Large Cap,33.07,0.98,127.94,133.22,Sell
2024-04-18,MSFT,382.65,387.69,374.04,380.94,73881671,-1.71,-0.45,Technology,Large Cap,34.7,1.8,394.5,407.52,Sell
2024-04-18,TSLA,256.99,263.0,255.54,258.56,19583717,1.58,0.61,Technology,Large Cap,30.62,1.77,255.71,251.07,Buy
2024-04-19,AAPL,162.0,164.92,160.56,163.27,26424984,1.27,0.78,Technology,Large Cap,31.27,1.56,162.78,170.89,Sell
2024-04-19,AMZN,150.42,152.9,150.22,151.17,28748181,0.75,0.5,Technology,Mega Cap,16.81,1.24,155.07,163.06,Sell
2024-04-19,GOOGL,128.13,129.46,128.03,128.11,43677586,-0.01,-0.01,Technology,Mega Cap,40.08,1.82,127.2,132.71,Sell
2024-04-19,MSFT,386.2,391.13,380.15,384.73,91925907,-1.47,-0.38,Technology,Large Cap,44.69,0.2,393.22,406.38,Sell
2024-04-19,TSLA,251.84,254.26,248.33,254.04,40564942,2.2,0.87,Technology,Large Cap,29.63,0.53,254.55,251.37,Buy
2024-04-20,AAPL,162.4,164.53,158.45,160.94,71953690,-1.46,-0.9,Technology,Large Cap,33.15,0.82,162.0,170.33,Sell
2024-04-20,AMZN,152.4,155.25,149.37,153.89,79447498,1.49,0.98,Technology,Large Cap,24.54,1.36,154.84,162.68,Sell
2024-04-20,GOOGL,126.94,128.39,126.57,126.68,51193916,-0.26,-0.21,Technology,Large Cap,36.23,0.53,126.42,132.17,Sell
2024-04-20,MSFT,374.21,377.12,371.49,375.73,10295856,1.52,0.41,Technology,Large Cap,49.22,0.05,388.77,404.85,Sell
2024-04-20,TSLA,257.64,260.09,257.34,257.78,36477872,0.14,0.05,Technology,Large Cap,46.59,0.79,254.25,251.75,Buy
2024-04-21,AAPL,155.8,157.45,155.44,157.28,66562352,1.48,0.95,Technology,Large Cap,48.05,0.98,161.26,169.77,Sell
2024-04-21,AMZN,151.6,153.89,149.96,150.42,62367491,-1.18,-0.78,Technology,Mega Cap,29.46,1.41,154.02,162.19,Sell
2024-04-21,GOOGL,127.5,127.72,127.01,127.07,10220790,-0.43,-0.34,Technology,Large Cap,31.24,0.16,126.03,131.8,Sell
2024-04-21,MSFT,384.79,387.22,377.7,385.3,44787837,0.52,0.14,Technology,Mega Cap,24.55,1.94,386.45,403.62,Sell
2024-04-21,TSLA,260.56,261.7,256.89,260.57,62936526,0.02,0.01,Technology,Large Cap,40.46,1.71,254.11,252.16,Buy
2024-04-22,AAPL,153.89,156.09,153.22,154.79,86117725,0.9,0.58,Technology,Large Cap,20.48,0.41,160.77,169.12,Sell
2024-04-22,AMZN,151.74,153.91,150.32,150.91,89319033,-0.83,-0.55,Technology,Large Cap,20.83,0.46,153.2,161.6,Sell
2024-04-22,GOOGL,126.1,126.72,124.75,126.37,16142220,0.27,0.22,Technology,Large Cap,42.96,0.77,126.18,131.41,Sell
2024-04-22,MSFT,369.98,377.01,365.51,370.27,68023379,0.29,0.08,Technology,Mega Cap,21.81,0.42,382.99,402.12,Sell
2024-04-22,TSLA,258.66,261.35,257.91,258.88,68702499,0.22,0.09,Technology,Large Cap,42.63,0.07,255.13,252.77,Buy
2024-04-23,AAPL,150.65,152.14,150.45,150.7,57171512,0.05,0.03,Technology,Large Cap,31.94,0.89,159.43,168.31,Sell
2024-04-23,AMZN,147.57,150.0,146.03,147.12,79967965,-0.46,-0.31,Technology,Large Cap,20.53,1.09,151.94,160.93,Sell
2024-04-23,GOOGL,125.18,125.31,123.1,124.22,98973900,-0.96,-0.77,Technology,Mega Cap,29.05,1.32,126.28,130.92,Sell
2024-04-23,MSFT,375.48,379.48,365.12,372.54,42355834,-2.94,-0.78,Technology,Large Cap,17.24,1.33,379.52,400.63,Sell
2024-04-23,TSLA,254.85,257.56,252.26,253.75,13177385,-1.1,-0.43,Technology,Large Cap,34.45,0.56,255.8,252.88,Buy
2024-04-24,AAPL,152.35,153.47,150.13,151.99,28551838,-0.36,-0.23,Technology,Large Cap,47.39,0.66,157.87,167.48,Sell
2024-04-24,AMZN,146.23,148.74,143.36,147.13,82760527,0.9,0.62,Technology,Mega Cap,23.34,0.44,150.88,160.21,Sell
2024-04-24,GOOGL,125.41,126.62,123.59,126.51,25207397,1.1,0.88,Technology,Large Cap,48.96,0.63,126.68,130.52,Sell
2024-04-24,MSFT,379.86,381.97,376.84,379.33,94899665,-0.53,-0.14,Technology,Large Cap,42.54,0.26,378.41,399.19,Sell
2024-04-24,TSLA,251.49,257.59,249.64,252.7,41153304,1.21,0.48,Technology,Large Cap,31.44,0.09,256.61,253.03,Buy
2024-04-25,AAPL,151.01,153.07,148.22,151.61,23058034,0.59,0.39,Technology,Mega Cap,26.3,1.94,155.8,166.69,Sell
2024-04-25,AMZN,145.39,147.88,143.75,145.1,56897496,-0.29,-0.2,Technology,Mega Cap,39.4,1.29,149.39,159.61,Sell
2024-04-25,GOOGL,123.14,123.7,120.78,122.64,26678254,-0.5,-0.41,Technology,Mega Cap,48.57,0.8,125.94,129.98,Sell
2024-04-25,MSFT,394.35,398.86,383.3,390.63,82273774,-3.72,-0.94,Technology,Large Cap,20.84,1.3,379.79,398.24,Sell
2024-04-25,TSLA,258.36,263.03,252.3,256.62,95610437,-1.74,-0.67,Technology,Mega Cap,20.31,1.19,256.33,253.32,Buy
2024-04-26,AAPL,152.05,153.29,150.8,151.58,17438740,-0.47,-0.31,Technology,Mega Cap,40.66,0.27,154.13,165.92,Sell
2024-04-26,AMZN,141.85,142.68,141.07,142.32,69635094,0.47,0.33,Technology,Mega Cap,35.18,1.17,148.13,158.75,Sell
2024-04-26,GOOGL,117.91,118.51,115.75,116.88,75178179,-1.03,-0.88,Technology,Mega Cap,41.55,1.77,124.34,129.19,Sell
2024-04-26,MSFT,392.3,399.54,385.75,390.35,40595053,-1.95,-0.5,Technology,Large Cap,40.88,1.21,380.59,397.07,Sell
2024-04-26,TSLA,257.4,262.12,253.08,259.78,44500892,2.38,0.92,Technology,Mega Cap,28.4,0.9,257.15,253.74,Buy
2024-04-27,AAPL,152.4,152.48,152.15,152.2,52548345,-0.2,-0.13,Technology,Mega Cap,30.46,0.85,152.88,164.98,Sell
2024-04-27,AMZN,143.84,146.64,140.71,143.43,44404495,-0.41,-0.28,Technology,Mega Cap,37.6,1.11,146.63,157.97,Sell
2024-04-27,GOOGL,122.58,123.82,120.71,122.41,33362596,-0.17,-0.14,Technology,Mega Cap,45.47,0.82,123.73,128.77,Sell
2024-04-27,MSFT,371.42,378.19,370.3,372.05,63253967,0.63,0.17,Technology,Mega Cap,27.64,0.67,380.07,394.85,Sell
2024-04-27,TSLA,257.87,260.92,255.28,258.4,76165807,0.53,0.2,Technology,Mega Cap,23.98,1.46,257.24,254.35,Buy
2024-04-28,AAPL,154.46,155.21,151.63,155.14,87803224,0.68,0.44,Technology,Mega Cap,19.87,0.74,152.57,163.96,Sell
2024-04-28,AMZN,143.25,145.49,142.19,144.58,93673777,1.33,0.93,Technology,Large Cap,30.16,1.98,145.8,157.15,Sell
2024-04-28,GOOGL,119.9,121.04,118.79,120.13,63258693,0.23,0.19,Technology,Mega Cap,38.65,0.8,122.74,128.26,Sell
2024-04-28,MSFT,375.05,376.5,368.85,374.69,90515640,-0.35,-0.09,Technology,Large Cap,46.69,0.34,378.55,392.9,Sell
2024-04-28,TSLA,257.77,259.72,255.21,256.1,24503363,-1.66,-0.64,Technology,Mega Cap,49.82,0.18,256.6,254.97,Buy
2024-04-29,AAPL,155.71,158.52,153.12,154.21,53958892,-1.51,-0.97,Technology,Mega Cap,48.01,0.49,152.49,162.95,Sell
2024-04-29,AMZN,143.7,144.33,141.87,142.9,94105863,-0.81,-0.56,Technology,Mega Cap,35.17,1.95,144.65,156.34,Sell
2024-04-29,GOOGL,122.38,122.61,121.01,121.4,64707560,-0.97,-0.8,Technology,Mega Cap,32.76,1.58,122.03,127.7,Sell
2024-04-29,MSFT,387.78,388.81,384.04,384.67,29891169,-3.12,-0.8,Technology,Mega Cap,45.21,1.5,380.61,391.8,Sell
2024-04-29,TSLA,257.87,259.42,253.34,255.45,92395098,-2.42,-0.94,Technology,Large Cap,32.96,1.08,256.11,255.33,Buy
2024-04-30,AAPL,155.48,156.74,153.79,155.58,87302515,0.1,0.07,Technology,Mega Cap,23.64,0.8,153.19,162.23,Sell
2024-04-30,AMZN,144.88,146.92,141.78,143.68,45926042,-1.2,-0.83,Technology,Large Cap,15.22,0.13,144.16,155.55,Sell
2024-04-30,GOOGL,124.1,124.22,121.92,123.01,76141926,-1.09,-0.88,Technology,Mega Cap,32.84,1.45,121.85,127.29,Sell
2024-04-30,MSFT,375.53,384.11,369.38,378.66,53263986,3.13,0.83,Technology,Large Cap,27.51,1.35,381.48,390.48,Sell
2024-04-30,TSLA,259.16,265.77,255.69,260.88,19396143,1.72,0.67,Technology,Mega Cap,36.85,0.12,257.13,255.72,Buy
2024-05-01,AAPL,155.38,158.71,155.01,156.3,98602844,0.92,0.59,Technology,Large Cap,39.67,0.7,153.8,161.52,Sell
2024-05-01,AMZN,144.98,145.86,143.7,144.95,61527505,-0.03,-0.02,Technology,Mega Cap,36.05,1.67,143.85,154.72,Sell
2024-05-01,GOOGL,123.35,125.15,121.36,124.02,33950779,0.66,0.54,Technology,Large Cap,22.04,0.17,121.5,127.01,Sell
2024-05-01,MSFT,369.14,373.93,367.14,370.94,62046491,1.8,0.49,Technology,Large Cap,49.19,1.92,380.28,389.23,Sell
2024-05-01,TSLA,263.79,267.52,258.58,265.12,48827117,1.33,0.5,Technology,Mega Cap,36.86,0.88,258.91,256.22,Buy
2024-05-02,AAPL,155.29,159.12,154.58,156.74,18084868,1.45,0.93,Technology,Mega Cap,16.91,1.83,154.54,160.84,Sell
2024-05-02,AMZN,143.92,145.34,140.53,143.24,56857725,-0.68,-0.47,Technology,Large Cap,39.05,0.6,143.59,153.91,Sell
2024-05-02,GOOGL,123.08,126.34,122.7,124.1,94116443,1.02,0.83,Technology,Large Cap,33.77,1.71,121.71,126.78,Sell
2024-05-02,MSFT,374.41,382.54,369.92,376.85,92960315,2.44,0.65,Technology,Mega Cap,17.61,1.33,378.32,388.31,Sell
2024-05-02,TSLA,266.96,269.23,264.79,268.8,84149548,1.84,0.69,Technology,Large Cap,24.26,0.93,260.65,256.78,Buy
2024-05-03,AAPL,155.78,156.42,153.91,155.67,96121812,-0.11,-0.07,Technology,Large Cap,43.37,0.26,155.12,160.23,Sell
2024-05-03,AMZN,145.99,146.55,144.27,145.43,71795807,-0.56,-0.38,Technology,Mega Cap,37.97,0.59,144.03,153.32,Sell
2024-05-03,GOOGL,125.34,127.34,123.73,124.15,57428756,-1.19,-0.95,Technology,Large Cap,30.81,0.97,122.75,126.61,Sell
2024-05-03,MSFT,365.67,368.29,365.2,366.95,17972124,1.28,0.35,Technology,Mega Cap,44.73,1.65,374.97,386.66,Sell
2024-05-03,TSLA,266.65,270.08,266.08,266.69,53178503,0.04,0.02,Technology,Large Cap,22.42,0.4,261.63,257.39,Buy
2024-05-04,AAPL,153.67,158.27,150.96,155.23,92752521,1.55,1.01,Technology,Mega Cap,34.93,1.13,155.55,159.6,Sell
2024-05-04,AMZN,148.02,150.08,147.64,147.82,96806900,-0.21,-0.14,Technology,Large Cap,43.36,0.43,144.66,152.8,Sell
2024-05-04,GOOGL,126.64,128.8,125.8,126.66,17447792,0.02,0.02,Technology,Mega Cap,17.44,0.79,123.35,126.45,Sell
2024-05-04,MSFT,375.38,381.32,369.88,374.89,11765102,-0.49,-0.13,Technology,Large Cap,40.39,1.44,375.38,385.7,Sell
2024-05-04,TSLA,269.25,273.42,268.11,270.8,10544908,1.55,0.58,Technology,Large Cap,49.95,1.88,263.41,258.14,Buy
2024-05-05,AAPL,155.08,156.39,152.78,156.06,81961240,0.98,0.63,Technology,Mega Cap,32.38,0.85,155.68,159.19,Sell
2024-05-05,AMZN,144.85,146.11,142.03,144.79,10750915,-0.05,-0.04,Technology,Large Cap,49.71,1.29,144.69,152.13,Sell
2024-05-05,GOOGL,127.7,130.4,127.09,128.13,62379234,0.43,0.34,Technology,Large Cap,21.79,0.53,124.5,126.42,Sell
2024-05-05,MSFT,364.02,370.43,356.95,364.58,99897067,0.56,0.15,Technology,Large Cap,43.99,0.97,373.93,384.7,Sell
2024-05-05,TSLA,259.89,264.68,259.89,261.83,86734472,1.94,0.75,Technology,Mega Cap,24.13,0.77,264.22,258.65,Buy
2024-05-06,AAPL,157.83,160.37,155.07,157.77,93014411,-0.06,-0.04,Technology,Large Cap,44.43,1.56,156.19,158.98,Sell
2024-05-06,AMZN,149.89,151.09,148.28,150.51,94979627,0.61,0.41,Technology,Large Cap,20.28,0.75,145.77,151.64,Sell
2024-05-06,GOOGL,127.31,128.17,126.13,127.57,60589859,0.26,0.21,Technology,Large Cap,46.51,0.69,125.38,126.32,Sell
2024-05-06,MSFT,369.29,375.11,363.63,367.58,96836791,-1.7,-0.46,Technology,Mega Cap,30.7,0.55,371.49,383.84,Sell
2024-05-06,TSLA,260.01,264.47,255.3,261.73,65013814,1.72,0.66,Technology,Mega Cap,36.99,1.11,265.12,258.83,Buy
2024-05-07,AAPL,157.63,160.07,156.11,157.08,77024911,-0.55,-0.35,Technology,Mega Cap,36.6,0.81,156.41,158.73,Sell
2024-05-07,AMZN,151.13,152.35,151.05,151.78,87087492,0.66,0.43,Technology,Mega Cap,44.79,1.47,146.93,151.13,Sell
2024-05-07,GOOGL,128.4,128.57,125.68,127.84,62442622,-0.56,-0.44,Technology,Mega Cap,41.65,0.53,126.07,126.23,Sell
2024-05-07,MSFT,367.94,371.89,366.89,368.51,47707308,0.57,0.16,Technology,Mega Cap,36.33,1.75,370.04,382.94,Sell
2024-05-07,TSLA,259.6,264.05,256.39,261.17,19725965,1.57,0.61,Technology,Mega Cap,38.12,0.88,265.16,258.91,Buy
2024-05-08,AAPL,153.91,155.88,151.51,155.0,57060280,1.09,0.71,Technology,Mega Cap,46.45,1.73,156.22,158.42,Sell
2024-05-08,AMZN,151.08,151.63,148.74,150.0,68679170,-1.08,-0.71,Technology,Large Cap,20.62,0.93,147.65,150.65,Sell
2024-05-08,GOOGL,132.12,132.9,130.58,131.04,70303018,-1.07,-0.81,Technology,Mega Cap,45.22,0.12,127.07,126.28,Buy
2024-05-08,MSFT,365.71,367.5,358.46,367.15,96873985,1.44,0.39,Technology,Large Cap,35.6,1.43,369.5,382.02,Sell
2024-05-08,TSLA,264.15,268.46,262.68,264.9,70237475,0.75,0.29,Technology,Mega Cap,46.72,0.6,265.13,259.12,Buy
2024-05-09,AAPL,152.78,155.55,150.57,151.71,35155366,-1.07,-0.7,Technology,Mega Cap,34.73,1.45,155.5,157.93,Sell
2024-05-09,AMZN,148.4,151.1,147.0,149.07,19984151,0.66,0.45,Technology,Large Cap,24.86,1.97,148.49,150.17,Sell
2024-05-09,GOOGL,133.62,136.96,131.33,134.58,22554313,0.96,0.72,Technology,Mega Cap,17.43,0.21,128.57,126.32,Buy
2024-05-09,MSFT,369.9,377.36,363.47,370.45,82633886,0.55,0.15,Technology,Mega Cap,38.72,1.02,368.59,381.21,Sell
2024-05-09,TSLA,257.09,261.94,256.25,257.92,66979144,0.84,0.33,Technology,Mega Cap,43.35,0.75,263.58,259.02,Buy
2024-05-10,AAPL,148.33,149.93,146.13,148.26,42388061,-0.07,-0.05,Technology,Large Cap,31.73,1.84,154.44,157.28,Sell
2024-05-10,AMZN,147.07,148.14,144.44,145.78,65043539,-1.29,-0.88,Technology,Mega Cap,31.65,0.73,148.54,149.65,Sell
2024-05-10,GOOGL,137.24,137.45,136.94,137.0,93389998,-0.24,-0.17,Technology,Mega Cap,26.8,0.52,130.4,126.57,Buy
2024-05-10,MSFT,364.85,365.28,357.1,364.21,97438057,-0.64,-0.17,Technology,Mega Cap,17.42,0.63,368.2,380.23,Sell
2024-05-10,TSLA,259.59,263.67,258.69,258.89,49781119,-0.7,-0.27,Technology,Large Cap,28.64,1.21,262.46,258.89,Buy
2024-05-11,AAPL,149.78,152.74,149.23,150.67,61270527,0.89,0.59,Technology,Mega Cap,32.86,1.51,153.79,156.74,Sell
2024-05-11,AMZN,145.87,147.16,144.57,145.27,86185976,-0.59,-0.41,Technology,Large Cap,42.13,1.25,148.17,149.1,Sell
2024-05-11,GOOGL,140.5,140.64,139.73,140.34,83548261,-0.16,-0.11,Technology,Large Cap,32.01,0.61,132.36,126.88,Buy
2024-05-11,MSFT,354.97,356.98,351.43,353.11,16211271,-1.86,-0.52,Technology,Mega Cap,16.32,0.6,365.08,378.86,Sell
2024-05-11,TSLA,255.84,260.2,251.91,256.68,12147454,0.84,0.33,Technology,Mega Cap,49.93,1.58,260.45,258.98,Buy
2024-05-12,AAPL,150.79,151.89,148.84,151.14,13365289,0.35,0.23,Technology,Large Cap,27.5,0.64,153.09,156.24,Sell
2024-05-12,AMZN,144.73,147.04,144.64,145.75,16753811,1.02,0.7,Technology,Large Cap,15.37,1.01,148.31,148.71,Sell
2024-05-12,GOOGL,140.84,142.41,139.0,141.12,42122379,0.28,0.2,Technology,Mega Cap,43.57,1.02,134.21,127.14,Buy
2024-05-12,MSFT,358.6,363.32,352.19,357.8,48088743,-0.8,-0.22,Technology,Large Cap,20.49,1.54,364.12,377.66,Sell
2024-05-12,TSLA,245.66,248.46,243.94,246.66,43672077,1.0,0.41,Technology,Mega Cap,15.16,0.89,258.28,258.47,Sell
2024-05-13,AAPL,146.3,149.84,145.46,147.39,80376383,1.1,0.75,Technology,Large Cap,32.22,0.88,151.61,155.6,Sell
2024-05-13,AMZN,142.02,143.86,140.23,141.64,48018348,-0.38,-0.27,Technology,Large Cap,40.66,1.45,147.04,148.25,Sell
2024-05-13,GOOGL,139.45,141.05,135.5,138.18,54403572,-1.27,-0.91,Technology,Mega Cap,30.32,1.52,135.73,127.34,Buy
2024-05-13,MSFT,361.08,365.81,359.33,361.12,50023127,0.04,0.01,Technology,Large Cap,43.21,1.25,363.19,376.13,Sell
2024-05-13,TSLA,255.95,258.8,254.98,256.27,78775876,0.32,0.13,Technology,Mega Cap,45.77,0.4,257.5,258.34,Sell
2024-05-14,AAPL,145.4,146.66,141.51,144.05,68334681,-1.34,-0.92,Technology,Large Cap,26.73,0.27,149.75,154.99,Sell
2024-05-14,AMZN,141.14,142.33,140.22,141.81,62995024,0.66,0.47,Technology,Large Cap,20.23,0.83,145.62,147.77,Sell
2024-05-14,GOOGL,137.43,139.33,135.33,136.4,89970945,-1.03,-0.75,Technology,Large Cap,41.55,0.0,136.95,127.56,Buy
2024-05-14,MSFT,346.96,350.31,342.84,348.62,21067743,1.66,0.48,Technology,Large Cap,28.65,1.65,360.35,374.37,Sell
2024-05-14,TSLA,253.59,255.54,249.47,251.8,90095089,-1.79,-0.71,Technology,Large Cap,44.61,1.96,256.16,258.02,Sell
2024-05-15,AAPL,141.68,142.3,139.03,141.31,50892053,-0.36,-0.26,Technology,Mega Cap,40.11,1.43,147.79,154.43,Sell
2024-05-15,AMZN,137.76,138.9,135.54,137.74,18239007,-0.03,-0.02,Technology,Mega Cap,20.58,0.74,143.87,147.14,Sell
2024-05-15,GOOGL,134.69,137.54,133.68,135.05,53036981,0.36,0.27,Technology,Mega Cap,39.32,1.63,137.52,127.89,Buy
2024-05-15,MSFT,349.15,351.91,345.5,347.55,51563670,-1.6,-0.46,Technology,Large Cap,37.05,1.37,357.55,372.81,Sell
2024-05-15,TSLA,248.88,253.22,244.29,251.15,99918873,2.28,0.92,Technology,Mega Cap,15.84,0.83,254.2,258.0,Sell
2024-05-16,AAPL,142.27,142.96,140.13,141.44,49148713,-0.83,-0.58,Technology,Large Cap,40.51,1.2,146.32,153.8,Sell
2024-05-16,AMZN,139.6,141.8,138.76,140.02,72960745,0.42,0.3,Technology,Mega Cap,36.31,1.38,142.57,146.61,Sell
2024-05-16,GOOGL,137.97,140.13,135.65,137.07,30400320,-0.91,-0.66,Technology,Mega Cap,32.31,0.48,137.88,128.34,Buy
2024-05-16,MSFT,346.65,348.95,339.81,345.17,75892398,-1.48,-0.43,Technology,Large Cap,36.5,0.49,353.94,371.08,Sell
2024-05-16,TSLA,252.29,253.24,250.35,253.06,33527713,0.77,0.3,Technology,Mega Cap,40.57,1.12,253.5,258.13,Sell
2024-05-17,AAPL,140.29,142.29,138.04,139.87,53497999,-0.43,-0.3,Technology,Mega Cap,16.12,1.4,145.12,153.04,Sell
2024-05-17,AMZN,141.04,143.97,139.0,142.35,35535803,1.3,0.92,Technology,Large Cap,22.92,1.79,142.08,146.2,Sell
